<trainsetNo>1</trainsetNo><version>null</version><modversion>null</modversion><file>logWordPrior</file>
0	-3.2663338
1	-2.8936586
2	-3.2663338
3	-3.6880596
4	-2.923736
5	-3.5084739
6	-3.5084739
7	-4.1353717
8	-2.7555082
9	-3.992271
10	-4.6634393
11	-4.7544107
12	-3.4294853
13	-4.5800576
14	-5.0908833
15	-3.8671076
16	-2.8501735
17	-3.144973
18	-3.5942407
19	-3.6557987
20	-2.4759233
21	-2.9547462
22	-4.4316373
23	-3.8671076
24	-3.4294853
25	-4.1353717
26	-4.7544107
27	-3.907113
28	-3.907113
29	-3.721396
30	-5.853023
31	-4.1353717
32	-2.8360887
33	-4.037733
34	-4.243585
35	-4.7544107
36	-3.9487858
37	-3.8671076
38	-5.853023
39	-5.401038
40	-3.5084739
41	-5.853023
42	-4.7544107
43	-4.96572
44	-4.6634393
45	-5.601709
46	-6.1894956
47	-5.601709
48	-3.2663338
49	-3.721396
50	-4.5030966
51	-4.302426
52	-4.4316373
53	-4.854494
54	-5.853023
55	-4.5030966
56	-5.0908833
57	-5.0908833
58	-5.401038
59	-5.853023
60	-4.037733
61	-4.364946
62	-6.1894956
63	-4.854494
64	-3.0031428
65	-3.5362535
66	-4.5030966
67	-3.144973
68	-3.6880596
69	-2.923736
70	-4.1353717
71	-4.5030966
72	-3.907113
73	-4.5030966
74	-4.854494
75	-4.6634393
76	-3.907113
77	-4.302426
78	-6.700321
79	-4.5030966
80	-3.4294853
81	-3.992271
82	-4.1880155
83	-2.4857273
84	-3.3102968
85	-2.4376411
86	-4.5030966
87	-4.5030966
88	-4.96572
89	-4.96572
90	-5.233984
91	-5.0908833
92	-3.6557987
93	-4.364946
94	-5.401038
95	-4.5800576
96	-4.1880155
97	-4.1880155
98	-3.5942407
99	-4.037733
100	-4.5800576
101	-4.5030966
102	-5.601709
103	-4.6634393
104	-3.6557987
105	-4.6634393
106	-4.96572
107	-5.401038
108	-5.233984
109	-5.601709
110	-3.7916002
111	-4.1880155
112	-4.364946
113	-4.6634393
114	-4.6634393
115	-4.0853615
116	-4.7544107
117	-2.5678246
118	-5.853023
119	-4.6634393
120	-5.853023
121	-5.233984
122	-5.853023
123	-6.700321
124	-3.907113
125	-5.401038
126	-6.700321
127	-4.96572
128	-3.4294853
129	-3.907113
130	-4.037733
131	-3.4294853
132	-4.037733
133	-4.302426
134	-3.0894032
135	-5.233984
136	-4.854494
137	-4.6634393
138	-6.1894956
139	-5.0908833
140	-4.96572
141	-5.601709
142	-5.233984
143	-5.401038
144	-3.907113
145	-3.6557987
146	-5.401038
147	-5.0908833
148	-4.0853615
149	-3.8286414
150	-5.233984
151	-5.401038
152	-5.853023
153	-4.854494
154	-5.401038
155	-6.1894956
156	-5.233984
157	-5.401038
158	-6.1894956
159	-5.601709
160	-3.7916002
161	-5.601709
162	-3.755882
163	-5.233984
164	-4.854494
165	-5.401038
166	-5.853023
167	-6.700321
168	-4.96572
169	-5.853023
170	-5.0908833
171	-6.1894956
172	-5.853023
173	-5.401038
174	-6.1894956
175	-5.233984
176	-4.854494
177	-4.96572
178	-5.0908833
179	-4.96572
180	-4.364946
181	-4.854494
182	-5.233984
183	-6.1894956
184	-6.1894956
185	-6.700321
186	-7.7989335
187	-6.700321
188	-5.401038
189	-6.1894956
190	-7.7989335
191	-4.302426
192	-3.455128
193	-4.243585
194	-3.4044843
195	-4.037733
196	-4.0853615
197	-4.5030966
198	-4.5800576
199	-4.5800576
200	-4.7544107
201	-5.233984
202	-4.854494
203	-5.0908833
204	-5.0908833
205	-5.0908833
206	-6.700321
207	-2.4282954
208	-4.4316373
209	-4.4316373
210	-4.96572
211	-5.233984
212	-5.0908833
213	-5.0908833
214	-6.700321
215	-4.4316373
216	-5.233984
217	-5.401038
218	-6.1894956
219	-5.401038
220	-5.233984
221	-5.601709
222	-5.853023
223	-4.5800576
224	-4.5800576
225	-5.233984
226	-5.0908833
227	-5.601709
228	-5.601709
229	-5.853023
230	-5.853023
231	-7.7989335
232	-4.6634393
233	-6.1894956
234	-7.7989335
235	-6.700321
236	-6.700321
237	-5.853023
238	-6.700321
239	-5.0908833
240	-3.9487858
241	-4.854494
242	-4.0853615
243	-3.356282
244	-4.243585
245	-4.96572
246	-4.0853615
247	-4.6634393
248	-6.700321
249	-5.233984
250	-3.1642044
251	-5.853023
252	-4.854494
253	-5.601709
254	-3.6557987
255	-2.54666
256	-2.986749
257	-3.4814453
258	-4.364946
259	-4.5030966
260	-1.1332495
261	-2.4759233
262	-4.364946
263	-3.9487858
264	-4.7544107
265	-4.5800576
266	-5.233984
267	-4.7544107
268	-2.1534865
269	-3.2242224
270	-5.853023
271	-5.0908833
272	-3.4814453
273	-3.721396
274	-4.1353717
275	-3.2450564
276	-2.908584
277	-2.7816534
278	-3.4044843
279	-3.721396
280	-2.8789523
281	-4.7544107
282	-5.0908833
283	-3.3330252
284	-4.7544107
285	-4.4316373
286	-5.0908833
287	-4.6634393
288	-3.4814453
289	-4.4316373
290	-4.854494
291	-5.853023
292	-4.364946
293	-4.1880155
294	-5.601709
295	-5.853023
296	-4.1353717
297	-5.401038
298	-6.700321
299	-5.853023
300	-4.96572
301	-5.853023
302	-6.700321
303	-4.96572
304	-3.4814453
305	-3.2242224
306	-4.854494
307	-4.7544107
308	-4.037733
309	-3.2242224
310	-4.5800576
311	-4.7544107
312	-5.853023
313	-5.601709
314	-7.7989335
315	-7.7989335
316	-4.1353717
317	-3.721396
318	-5.853023
319	-5.401038
320	-3.5362535
321	-3.9487858
322	-5.0908833
323	-4.364946
324	-3.907113
325	-3.3330252
326	-5.233984
327	-4.1880155
328	-4.4316373
329	-4.364946
330	-5.401038
331	-4.364946
332	-3.054001
333	-3.1075854
334	-4.7544107
335	-3.624546
336	-2.5157297
337	-1.9553889
338	-3.4044843
339	-3.3330252
340	-1.2724384
341	-2.3565156
342	-4.1353717
343	-3.8671076
344	-4.302426
345	-4.854494
346	-4.1880155
347	-5.233984
348	-3.455128
349	-4.5030966
350	-5.853023
351	-5.401038
352	-3.624546
353	-2.4098616
354	-5.401038
355	-3.4814453
356	-5.401038
357	-4.96572
358	-6.1894956
359	-5.401038
360	-4.7544107
361	-3.5648267
362	-6.700321
363	-4.96572
364	-5.601709
365	-4.854494
366	-5.853023
367	-5.601709
368	-3.907113
369	-3.0198097
370	-4.6634393
371	-4.6634393
372	-3.9487858
373	-2.5362432
374	-3.2038136
375	-4.7544107
376	-6.700321
377	-6.700321
378	-5.233984
379	-6.1894956
380	-5.601709
381	-4.1353717
382	-5.401038
383	-4.854494
384	-4.1880155
385	-4.96572
386	-4.96572
387	-5.233984
388	-4.5800576
389	-4.364946
390	-5.0908833
391	-3.6880596
392	-3.624546
393	-4.96572
394	-6.700321
395	-4.7544107
396	-4.4316373
397	-4.6634393
398	-7.7989335
399	-4.6634393
400	-5.0908833
401	-4.854494
402	-5.401038
403	-4.96572
404	-4.5800576
405	-5.233984
406	-5.401038
407	-4.5800576
408	-6.1894956
409	-5.853023
410	-5.601709
411	-5.0908833
412	-5.233984
413	-5.853023
414	-6.1894956
415	-5.853023
416	-4.302426
417	-5.0908833
418	-3.8286414
419	-5.233984
420	-4.364946
421	-5.0908833
422	-4.6634393
423	-5.0908833
424	-5.601709
425	-4.854494
426	-6.1894956
427	-5.853023
428	-5.601709
429	-6.1894956
430	-6.1894956
431	-6.1894956
432	-5.233984
433	-4.7544107
434	-4.5030966
435	-6.700321
436	-4.6634393
437	-4.6634393
438	-4.5030966
439	-5.401038
440	-4.037733
441	-4.96572
442	-5.853023
443	-5.601709
444	-4.7544107
445	-4.5800576
446	-5.0908833
447	-5.401038
448	-3.6880596
449	-4.0853615
450	-5.601709
451	-5.233984
452	-3.9487858
453	-4.0853615
454	-5.233984
455	-2.7175288
456	-5.233984
457	-5.233984
458	-6.1894956
459	-6.1894956
460	-4.364946
461	-4.7544107
462	-7.7989335
463	-4.5030966
464	-3.2038136
465	-3.2242224
466	-3.907113
467	-3.1075854
468	-4.1353717
469	-2.6004362
470	-5.233984
471	-4.5030966
472	-4.7544107
473	-6.1894956
474	-5.401038
475	-6.700321
476	-5.401038
477	-5.0908833
478	-5.853023
479	-6.700321
480	-6.700321
481	-6.700321
482	-6.700321
483	-5.853023
484	-5.853023
485	-5.401038
486	-5.601709
487	-6.700321
488	-5.853023
489	-5.853023
490	-6.1894956
491	-6.700321
492	-5.853023
493	-6.1894956
494	-7.7989335
495	-7.7989335
496	-4.854494
497	-2.9391208
498	-4.5030966
499	-4.5800576
500	-5.233984
501	-4.96572
502	-4.854494
503	-6.700321
504	-7.7989335
505	-6.700321
506	-4.7544107
507	-5.853023
508	-4.7544107
509	-5.601709
510	-5.853023
511	-4.854494
512	-3.907113
513	-3.992271
514	-4.1880155
515	-4.1353717
516	-4.5030966
517	-3.7916002
518	-6.1894956
519	-5.0908833
520	-4.5800576
521	-4.302426
522	-5.233984
523	-5.601709
524	-4.1880155
525	-5.601709
526	-5.853023
527	-3.4044843
528	-4.4316373
529	-2.12561
530	-5.401038
531	-5.853023
532	-4.364946
533	-3.5084739
534	-4.96572
535	-5.601709
536	-4.0853615
537	-3.144973
538	-3.3330252
539	-5.601709
540	-5.0908833
541	-6.1894956
542	-7.7989335
543	-5.601709
544	-5.0908833
545	-6.700321
546	-5.601709
547	-5.233984
548	-4.854494
549	-4.96572
550	-5.401038
551	-5.853023
552	-2.705183
553	-4.4316373
554	-3.455128
555	-5.853023
556	-5.233984
557	-5.401038
558	-7.7989335
559	-6.1894956
560	-5.0908833
561	-3.356282
562	-5.853023
563	-6.1894956
564	-4.96572
565	-5.853023
566	-5.233984
567	-6.1894956
568	-5.853023
569	-5.853023
570	-6.1894956
571	-6.700321
572	-5.401038
573	-5.601709
574	-7.7989335
575	-5.853023
576	-4.302426
577	-4.243585
578	-5.853023
579	-5.0908833
580	-4.5800576
581	-3.1642044
582	-3.992271
583	-5.401038
584	-5.0908833
585	-5.853023
586	-5.853023
587	-6.700321
588	-4.5030966
589	-6.1894956
590	-6.700321
591	-5.601709
592	-4.1353717
593	-4.243585
594	-5.0908833
595	-5.853023
596	-3.907113
597	-3.755882
598	-6.700321
599	-5.601709
600	-5.0908833
601	-5.601709
602	-6.1894956
603	-6.1894956
604	-5.0908833
605	-5.601709
606	-5.601709
607	-5.601709
608	-7.7989335
609	-5.853023
610	-6.1894956
611	-6.700321
612	-5.401038
613	-4.364946
614	-6.700321
615	-6.700321
616	-4.7544107
617	-4.6634393
618	-5.401038
619	-6.1894956
620	-6.1894956
621	-5.853023
622	-6.700321
623	-6.700321
624	-5.853023
625	-3.4044843
626	-6.700321
627	-4.5030966
628	-5.853023
629	-4.6634393
630	-6.1894956
631	-6.700321
632	-6.700321
633	-6.1894956
634	-7.7989335
635	-6.700321
636	-5.601709
637	-4.1880155
638	-6.700321
639	-6.1894956
640	-4.1880155
641	-4.0853615
642	-5.0908833
643	-5.401038
644	-5.401038
645	-5.0908833
646	-5.853023
647	-5.601709
648	-5.401038
649	-4.302426
650	-5.401038
651	-4.4316373
652	-6.1894956
653	-5.233984
654	-6.700321
655	-6.700321
656	-5.0908833
657	-4.364946
658	-5.853023
659	-7.7989335
660	-5.601709
661	-4.4316373
662	-6.1894956
663	-5.601709
664	-5.853023
665	-5.601709
666	-5.853023
667	-5.853023
668	-6.700321
669	-6.1894956
670	-7.7989335
671	-7.7989335
672	-5.401038
673	-5.233984
674	-5.401038
675	-7.7989335
676	-6.1894956
677	-6.700321
678	-5.853023
679	-7.7989335
680	-6.1894956
681	-5.233984
682	-5.401038
683	-7.7989335
684	-5.233984
685	-6.1894956
686	-6.700321
687	-7.7989335
688	-6.700321
689	-5.401038
690	-7.7989335
691	-5.853023
692	-6.1894956
693	-5.853023
694	-6.700321
695	-5.853023
696	-6.700321
697	-7.7989335
698	-6.1894956
699	-6.700321
700	-6.1894956
701	-6.1894956
702	-6.1894956
703	-6.1894956
704	-4.96572
705	-5.853023
706	-5.233984
707	-5.401038
708	-5.853023
709	-3.755882
710	-5.0908833
711	-6.1894956
